start_s,end_s,start_latency_ms,peak_latency_ms,end_latency_ms,duration_ms,peak_width_ms,min_amplitude,max_amplitude,signed_peak_amplitude,absolute_peak_amplitude,p2p_amplitude,prominence,auc_abs,rms,baseline_median,baseline_noise,amplitude_noise_ratio,p2p_noise_ratio,prominence_noise_ratio,label,polarity,candidate_rank,score,stimulus_index,stimulus_s,component_rank,auto_label
274.50925,274.51225,16.51318359375864,17.76318359372908,19.513183593744543,3.0,2.148944451284602,-1.1307811932638288,-0.9292187290266156,-1.1307811932638288,1.1307811932638288,0.20156246423721313,0.19374996423721313,3.1980859180912375,1.057984107398626,-0.03078124951571226,0.02849371919184923,39.685278908317954,7.073926112631554,6.799742881323694,mr,-1,1,0.813562856911819,270,274.49273681640625,1,mr_auto
274.5395,274.5465,46.763183593725444,50.513183593750455,53.763183593730446,7.0,3.999999740849392,0.3860937459394336,0.5273437602445483,0.5273437602445483,0.5273437602445483,0.14125001430511475,0.13875001668930054,3.2696875082328916,0.4664941103916403,-0.03078124951571226,0.02849371919184923,18.507368472817603,4.957233324090595,4.869494773746162,lr,1,3,3.9635900124280927,270,274.49273681640625,1,lr_auto
281.504,281.50825,11.2631835937691,13.513183593772737,15.513183593725444,4.25,3.0717114074506173,0.9639062564820051,1.153593746945262,1.153593746945262,1.153593746945262,0.18968749046325684,0.1878124475479126,4.6437890524975955,1.0873782162873087,0.03890624828636646,0.13737216055803,8.397580283073077,1.380829199254876,1.367179833126197,er,1,1,3.694085193611455,284,281.49273681640625,1,er_auto
281.51,281.5125,17.263183593740905,18.2631835937741,19.76318359373863,2.5,1.7189306730119012,-0.4798437375575304,-0.25109374709427357,-0.4798437375575304,0.4798437375575304,0.22874999046325684,0.21156248450279236,1.0125390598550439,0.3995789759122253,0.03890624828636646,0.13737216055803,3.4930202422988783,1.6651844852263655,1.540068116009737,mr,-1,1,0.5914883668242896,284,281.49273681640625,1,mr_auto
281.5185,281.52075,25.76318359376728,26.763183593743634,28.01318359377092,2.25,1.4705594436969835,0.5095312278717756,0.5298437755554914,0.5298437755554914,0.5298437755554914,0.02031254768371582,0.01406252384185791,1.1796484324149787,0.5231635121019383,0.03890624828636646,0.13737216055803,3.856995284948365,0.14786509581856078,0.10236807650642933,lr,1,2,0.801057579285804,284,281.49273681640625,1,lr_auto
281.52375,281.5345,31.01318359375682,33.01318359376637,41.76318359372999,10.75,3.311403486757349,0.5445312540978193,0.6448437254875898,0.6448437254875898,0.6448437254875898,0.10031247138977051,0.09468746185302734,6.441523449961096,0.5985585817964952,0.03890624828636646,0.13737216055803,4.694136882379374,0.7302241661067534,0.6892769355041817,lr,1,3,1.9858895165877761,284,281.49273681640625,2,lr_auto
281.54475,281.5485,52.01318359377183,53.51318359373636,55.763183593739996,3.75,2.468299055318165,1.2245312612503767,1.3282812517136335,1.3282812517136335,1.3282812517136335,0.10374999046325684,0.09000003337860107,4.85378907667473,1.2908151324542785,0.03890624828636646,0.13737216055803,9.669217156648918,0.755247570117599,0.6551548218576823,lr,1,6,1.7235086230344765,284,281.49273681640625,3,lr_auto
289.0065,289.01,13.244384765641826,15.744384765639552,16.744384765615905,3.5,2.260200556299079,-0.2979687452316284,-0.05328124761581421,-0.05328124761581421,0.2979687452316284,0.2446874976158142,0.09343749284744263,0.33421875163912773,0.12101372243315532,-0.1145312488079071,0.09127256106399,3.26460375120543,2.6808439991539954,1.0237194153228024,er,1,1,3.3324186335296706,299,288.9932556152344,1,er_auto
289.0115,289.0135,18.244384765637278,19.24438476561363,20.244384765646828,2.0,1.24204139582937,-1.2476562559604645,-1.1360937654972076,-1.2476562559604645,1.2476562559604645,0.11156249046325684,0.07187497615814209,2.433085933327675,1.210314514214749,-0.1145312488079071,0.09127256106399,13.669565545397035,1.2223004281105012,0.7874762723898093,mr,-1,1,0.8837054442988265,299,288.9932556152344,1,mr_auto
289.02625,289.031,32.99438476562955,34.49438476565092,37.74438476563091,4.75,2.7991594543180303,0.16984374821186066,0.3479687422513962,0.3479687422513962,0.3479687422513962,0.17812499403953552,0.1731249950826168,1.3046484277583659,0.27611914285106165,-0.1145312488079071,0.09127256106399,3.812413481061848,1.9515722136322484,1.8967912488096081,lr,1,2,2.2310036447036166,299,288.9932556152344,1,lr_auto
289.04425,289.04925,50.99438476560181,52.99438476561136,55.99438476559726,5.0,2.9953145936424295,0.3529687523841858,0.40171873569488525,0.40171873569488525,0.40171873569488525,0.04874998331069946,0.04656249284744263,1.9075390584766865,0.3804586409573111,-0.1145312488079071,0.09127256106399,4.40130890392399,0.5341143355944783,0.5101477629711548,lr,1,3,1.8918043659283377,299,288.9932556152344,2,lr_auto
300.00325,300.00575,12.008544921854991,14.258544921858629,14.508544921852717,2.5,1.6829184710162624,0.05531249940395355,0.14749999716877937,0.14749999716877937,0.14749999716877937,0.09218749776482582,0.059999998193234205,0.3085546852671541,0.12170683239531999,-0.08312499895691872,0.11142665526964701,1.323740686748935,0.8273379250390009,0.5384707819510257,er,1,1,1.1393108073360994,321,299.9912414550781,1,er_auto
300.0075,300.00925,16.25854492186818,17.258544921901375,18.00854492188364,1.75,1.127075316261793,-1.4243750534951687,-1.2775000296533108,-1.4243750534951687,1.4243750534951687,0.1468750238418579,0.11000001430511475,2.4155469173565507,1.370662885148162,-0.08312499895691872,0.11142665526964701,12.783072865718273,1.3181318553126053,0.9871965916855364,mr,-1,1,1.0037016784535964,321,299.9912414550781,1,mr_auto
300.017,300.0235,25.758544921870907,28.008544921874545,32.25854492188773,6.5,4.4729886725888655,-0.36781251057982445,-0.25749998912215233,-0.25749998912215233,0.36781251057982445,0.11031252145767212,0.10093751549720764,1.9087499920278788,0.29808102943521175,-0.08312499895691872,0.11142665526964701,3.300938269121839,0.9900011912833716,0.9058650755776868,lr,1,2,2.227142402779357,321,299.9912414550781,1,lr_auto
300.0325,300.038,41.258544921902285,43.25854492185499,46.758544921885914,5.5,3.3261250029807883,0.6846874989569187,0.938749972730875,0.938749972730875,0.938749972730875,0.2540624737739563,0.22968745231628418,4.638281254097819,0.8405521531347588,-0.08312499895691872,0.11142665526964701,8.42482411824304,2.280087050617625,2.0613330962905767,lr,1,3,3.2925988887657813,321,299.9912414550781,2,lr_auto
300.503,300.50625,11.758544921860903,13.008544921888188,15.008544921897737,3.25,1.4945902355728773,0.3571875113993883,0.3784374911338091,0.3784374911338091,0.3784374911338091,0.021249979734420776,0.01656249165534973,1.2007421986199915,0.3688075429461361,-0.040312500670552254,0.10216040823832154,3.7043459169719024,0.2080060181910047,0.1621224106379104,er,1,1,1.8667272759424633,322,300.4912414550781,1,er_auto
300.50875,300.51125,17.508544921895464,18.508544921871817,20.00854492189319,2.5,1.6884084326449158,-2.116562394425273,-1.848125008866191,-2.116562394425273,2.116562394425273,0.26843738555908203,0.255312442779541,5.060156296007335,2.0108026793120435,-0.040312500670552254,0.10216040823832154,20.718029919063362,2.6276068213516406,2.4991329535796667,mr,-1,1,0.5027994550717351,322,300.4912414550781,1,mr_auto
300.527,300.5415,35.75854492186181,40.50854492186318,50.25854492185999,14.5,7.749999909099273,-0.21375000290572643,-0.013437500223517418,-0.013437500223517418,0.21375000290572643,0.20031250268220901,0.16187500208616257,1.3558203065767884,0.10924849654203073,-0.040312500670552254,0.10216040823832154,2.092297853852412,1.9607645088390466,1.5845179642248277,lr,1,1,4.024143281979826,322,300.4912414550781,1,lr_auto
301.00275,301.006,11.508544921866815,13.258544921882276,14.758544921846806,3.25,2.5219201882435236,0.10046875476837158,0.3020312488079071,0.3020312488079071,0.3020312488079071,0.20156249403953552,0.18781249597668648,0.8190234474604949,0.25102370913738586,-0.15703125298023224,0.1056352486744523,2.8591900203568397,1.9080988265641585,1.7779339598611519,er,1,1,3.213593497978509,323,300.9912414550781,1,er_auto
301.0085,301.01125,17.258544921901375,18.508544921871817,20.00854492189319,2.75,1.7880903205307974,-2.117343708872795,-1.8339062184095383,-2.117343708872795,2.117343708872795,0.28343749046325684,0.25218749046325684,5.555038932710886,2.007998839932447,-0.15703125298023224,0.1056352486744523,20.043912760579044,2.683171517272205,2.3873422330878458,mr,-1,1,0.45859771702727575,323,300.9912414550781,1,mr_auto
