auto_index,manual_index,overlap_s,intersection_over_union,epoch_index,stim_sample,next_stim_sample,stim_time_s_x,isi_ms,baseline_median_uv,baseline_noise_uv,baseline_noise_outlier,candidate_found,er_found,er_detection_source,er_significant,stim_time_s_y,er_start_ms,er_peak_ms,er_end_ms,er_core_end_ms,er_rebound_ms,er_full_duration_ms,er_width_ms,er_min_uv,er_max_uv,er_depth_uv,er_p2p_uv,er_core_p2p_uv,er_prominence_uv,er_rebound_change_native,er_rebound_depth_ratio,er_morphology_score,effective_noise_uv,er_depth_noise_ratio,er_p2p_noise_ratio,er_prominence_noise_ratio,amplitude_unit,er_threshold_source,er_significance_reason
20.0,98.0,0.01823657226566411,0.9985562462432362,238,1033971,1035971,258.49275,500.0,-0.04062499850988388,0.13389731736034155,False,True,True,significant_er,True,258.49275,21.0,22.0,39.25,25.25,39.25,18.25,4.25,-0.7878124713897705,0.676562488079071,0.7471874728798866,1.4643749594688416,0.3943749666213989,0.34999996423721313,1.4643749594688416,1.9598494522729313,3.488686200213374,0.13389731736034155,5.580302037486471,10.936551891685383,2.61394306575464,native,verified_mad,significant
7.0,7.0,0.018000000000000682,0.9997016949152921,38,400748,402750,100.187,500.49999999999994,-0.047187499701976776,0.11953463251143694,False,True,True,significant_er,True,100.187,16.25,18.0,34.25,20.75,34.25,18.0,4.5,-0.5425000190734863,0.13968749344348907,0.49531251937150955,0.6821875125169754,0.29593752324581146,0.614687517285347,0.6821875125169754,1.3772870376516773,2.5250964344300098,0.12092456868588923,4.096045367406862,5.641430190162674,5.083231008927926,native,verified_mad,significant
15.0,59.0,0.018000000000000682,0.7009197860962832,156,636726,638726,159.1815,500.0,1.2612500190734863,0.10517195870876311,False,True,True,significant_er,True,159.1815,12.75,14.75,30.75,18.5,30.75,18.0,5.75,-1.9681249856948853,0.6328125,3.2293750047683716,2.6009374856948853,1.6509374976158142,2.1528124809265137,2.6009374856948853,0.8053996460164708,3.4643172786843426,0.12092456868588923,26.7056979393238,21.508759666954184,17.8029370236466,native,verified_mad,significant
64.0,155.0,0.01799999999997226,0.9997016949137136,365,1287954,1289954,321.9885,500.0,-0.30781251192092896,0.09868552361726761,False,True,True,significant_er,True,321.9885,16.75,18.75,34.75,22.25,34.75,18.0,5.5,-2.0840625762939453,0.6312500238418579,1.7762500643730164,2.7153126001358032,1.0637500286102295,1.1790626049041748,2.7153126001358032,1.5286769890106993,2.2497209182658935,0.12092456868588923,14.688909653975786,22.454598181689896,9.750397439637595,native,verified_mad,significant
83.0,174.0,0.017998779296874545,0.9995661311112446,409,1557618,1559618,389.4045,500.0,-0.11968749761581421,0.06903356294184923,False,True,True,significant_er,True,389.4045,13.75,15.5,31.75,18.75,31.75,18.0,5.0,-0.753125011920929,0.15812499821186066,0.6334375143051147,0.9112500101327896,0.3634375035762787,0.5687500089406967,0.9112500101327896,1.4385791645643802,2.811300044405912,0.12092456868588923,5.23828632335681,7.535689562803658,4.703345359188902,native,verified_mad,significant
82.0,173.0,0.01799487304685954,0.9991324504207197,408,1555618,1557618,388.9045,500.0,-0.3478125035762787,0.12926418573260307,False,True,True,significant_er,True,388.9045,13.25,15.25,31.25,21.5,31.25,18.0,8.25,-1.579687476158142,-0.19093750417232513,1.2318749725818634,1.388749971985817,0.7259374856948853,0.9234374761581421,1.388749971985817,1.1273465269573277,3.4767157833037268,0.12926418573260307,9.52990161660191,10.743501489721185,7.143799892635167,native,verified_mad,significant
3.0,3.0,0.017498229980461133,0.9996931434999716,32,388744,390744,97.186,500.0,-0.09531249850988388,0.14501680675596,False,True,True,significant_er,True,97.186,15.0,17.0,32.5,22.25,32.5,17.5,7.25,-0.6943749785423279,0.12093749642372131,0.599062480032444,0.8153124749660492,0.32343748211860657,0.6568749770522118,0.8153124749660492,1.360980702583633,2.525017008648801,0.14501680675596,4.130986562409762,5.622192994071986,4.52964723018365,native,verified_mad,significant
77.0,168.0,0.017486572265625,0.9992327008937659,397,1533618,1535618,383.4045,500.0,0.03500000014901161,0.11304824712797999,False,True,True,significant_er,True,383.4045,17.0,19.25,34.5,24.5,34.5,17.5,7.5,-2.698124885559082,-0.5143749713897705,2.7331248857080936,2.1837499141693115,1.4812499284744263,1.492499828338623,2.1837499141693115,0.7989938277568129,3.1255333543092756,0.12092456868588923,22.601898980575186,18.058777781062574,12.342403570737597,native,verified_mad,significant
26.0,114.0,0.017249999999989996,0.9986713780912936,291,1139971,1141971,284.99275,500.0,-0.21312500536441803,0.06347378510534762,False,True,True,significant_er,True,284.99275,18.25,20.25,35.5,24.25,35.5,17.25,6.0,-1.152500033378601,0.3096874952316284,0.939375028014183,1.4621875286102295,0.6006250381469727,0.5593750476837158,1.4621875286102295,1.5565535435844615,2.1215034105820916,0.12092456868588923,7.768272719287353,12.091732428737231,4.62581801004174,native,verified_mad,significant
6.0,6.0,0.01724877929687807,0.8518069747115002,37,398746,400748,99.6865,500.49999999999994,0.06624999642372131,0.08571280670072882,False,True,True,significant_er,True,99.6865,13.75,16.25,31.0,21.75,31.0,17.25,8.0,-0.6787499785423279,0.5387499928474426,0.7449999749660492,1.2174999713897705,0.44968748092651367,0.9274999797344208,1.2174999713897705,1.6342282044308174,3.368831032334642,0.12092456868588923,6.160865265529648,10.06825978062671,7.670070605285122,native,verified_mad,significant
87.0,178.0,0.017242431640625,0.9995612545295652,426,1591618,1593618,397.9045,500.0,-0.1081250011920929,0.06162055896520614,False,True,True,significant_er,True,397.9045,12.0,14.0,29.25,18.0,29.25,17.25,6.0,-0.8840625286102295,0.03750000149011612,0.7759375274181366,0.9215625301003456,0.5234375298023224,0.5234375298023224,0.9215625301003456,1.187676194972504,3.0242068775809985,0.12092456868588923,6.416707008760919,7.6209701644185674,4.328628462277101,native,verified_mad,significant
75.0,166.0,0.01699511718749136,0.9995261684248115,384,1325954,1327954,331.4885,500.0,0.10218749940395355,0.24509231073260307,False,True,True,significant_er,True,331.4885,16.5,18.5,33.5,23.0,33.5,17.0,6.5,-1.5125000476837158,0.5628125071525574,1.6146875470876694,2.075312554836273,0.9921875596046448,1.2690625488758087,2.075312554836273,1.2852719144204772,2.1754741939866116,0.24509231073260307,6.588079170094004,8.467473127300389,5.177896218296143,native,verified_mad,significant
74.0,165.0,0.016497314453147283,0.9990685433814953,381,1319954,1321954,329.9885,500.0,-0.09125000238418579,0.12880086262822152,False,True,True,significant_er,True,329.9885,17.25,19.0,33.75,21.5,33.75,16.5,4.25,-1.1818749904632568,0.596875011920929,1.090624988079071,1.7787500023841858,0.6331250071525574,1.2712499871850014,1.7787500023841858,1.6309455787521578,3.0307064324270523,0.12880086262822152,8.467528600542963,13.810078334012992,9.869887213833444,native,verified_mad,significant
40.0,130.0,0.0164963378906009,0.9989503252479455,332,1221964,1223964,305.491,500.0,0.4399999976158142,0.2010776320695877,False,True,True,significant_er,True,305.491,12.75,15.0,29.25,20.0,29.25,16.5,7.25,-2.5559375286102295,0.4137499928474426,2.9959375262260437,2.969687521457672,1.6340625286102295,2.362187534570694,2.969687521457672,0.9912381334595323,3.5808111483284564,0.2010776320695877,14.8994072358542,14.768860618121566,11.747639507477404,native,verified_mad,significant
85.0,176.0,0.016250000000013642,0.9990243902447411,423,1585618,1587618,396.4045,500.0,-0.18531249463558197,0.07320337146520614,False,True,True,significant_er,True,396.4045,12.25,14.75,28.5,20.0,28.5,16.25,7.75,-2.182187557220459,-0.13750000298023224,1.996875062584877,2.0446875542402267,1.1875000596046448,1.417500078678131,2.0446875542402267,1.0239436570425484,3.829993879542236,0.12092456868588923,16.513394128962428,16.908785174594737,11.722184284652654,native,verified_mad,significant
4.0,4.0,0.016248291015628524,0.9997521387426854,34,392744,394745,98.186,500.25,-0.053437501192092896,0.06440043131411076,False,True,True,significant_er,True,98.186,15.75,17.5,32.0,20.25,32.0,16.25,4.5,-0.5831249952316284,0.3890624940395355,0.5296874940395355,0.9721874892711639,0.3062500059604645,0.7006249949336052,0.9721874892711639,1.8353982304868246,3.5234194078590355,0.12092456868588923,4.380313279557267,8.039619242277348,5.7939011281779464,native,verified_mad,significant
49.0,139.0,0.01573925781252683,0.998822508678041,346,1249963,1251963,312.49075,500.0,-0.10562500357627869,0.12138788074404,False,True,True,significant_er,True,312.49075,14.0,16.5,29.75,20.0,29.75,15.75,6.0,-2.6703124046325684,0.12718750536441803,2.5646874010562897,2.7974999099969864,1.3843748569488525,2.397499918937683,2.7974999099969864,1.0907761736751274,3.032566321017424,0.12138788074404,21.12803506689619,23.045957247542937,19.75073544609516,native,verified_mad,significant
81.0,172.0,0.015487792968713165,0.9982376081794279,403,1545618,1547618,386.4045,500.0,-0.7615625262260437,0.06996010973453522,False,True,True,significant_er,True,386.4045,14.25,16.0,29.75,19.5,29.75,15.5,5.25,-1.550937533378601,-0.15843750536441803,0.7893750071525574,1.392500028014183,0.4343750476837158,0.8165625333786011,1.392500028014183,1.7640538595682491,3.4807820429678658,0.12092456868588923,6.527829834175543,11.51544341358213,6.752660292712595,native,verified_mad,significant
30.0,118.0,0.015245117187532742,0.9987843890010886,300,1157973,1159971,289.49325,499.5,-0.12187500298023224,0.09451575375571847,False,True,True,significant_er,True,289.49325,17.75,19.75,33.0,26.25,33.0,15.25,8.5,-1.3221875429153442,0.03437500074505806,1.200312539935112,1.3565625436604023,0.6715625524520874,0.4968750476837158,1.3565625436604023,1.1301744325138328,3.2715465872953327,0.12092456868588923,9.926126286652426,11.218254143078044,4.108966879794185,native,verified_mad,significant
24.0,110.0,0.015228271484375,0.9985751793045591,279,1115971,1117971,278.99275,500.0,0.06093750149011612,0.112121627154015,False,True,True,significant_er,True,278.99275,19.75,21.75,35.0,26.0,35.0,15.25,6.25,-0.8912500143051147,0.1928125023841858,0.9521875157952309,1.0840625166893005,0.5350000262260437,0.3753125071525574,1.0840625166893005,1.13849688082072,2.5236105465362195,0.12092456868588923,7.8742270999420345,8.964782992157991,3.1036910962854884,native,verified_mad,significant
5.0,5.0,0.014998229980463407,0.714274087358459,36,396744,398746,99.186,500.49999999999994,0.078125,0.04401468970924616,False,True,True,significant_er,True,99.186,17.5,19.25,32.5,23.75,32.5,15.0,6.25,-0.5896875262260437,0.10218749940395355,0.6678125262260437,0.6918750256299973,0.3593750298023224,0.4962500259280205,0.6918750256299973,1.0360318180012826,2.5889182402260875,0.12092456868588923,5.522554543574495,5.721542223790728,4.103798188580417,native,verified_mad,significant
37.0,125.0,0.014499999999998181,0.9981848739494547,323,1203965,1205965,300.99125,500.0,-0.1574999988079071,0.10517193661630153,False,True,True,significant_er,True,300.99125,15.75,18.5,30.25,22.5,30.25,14.5,6.75,-2.2743749618530273,-0.27437499165534973,2.1168749630451202,1.9999999701976776,1.2087500095367432,1.7512499690055847,1.9999999701976776,0.9447889011454327,3.228419805897985,0.12092456868588923,17.50574747588196,16.53923592146795,14.482168413224526,native,verified_mad,significant
22.0,108.0,0.01422119140625,0.997978344297959,270,1097971,1099971,274.49275,500.0,-0.029999999329447746,0.02779874834306538,False,True,True,significant_er,True,274.49275,15.75,17.75,30.0,21.0,30.0,14.25,5.25,-1.161562442779541,0.7149999737739563,1.1315624434500933,1.8765624165534973,0.669374942779541,1.4731249511241913,1.8765624165534973,1.6583816716573996,3.2431483195582933,0.12092456868588923,9.35758924548586,15.518454495612145,12.18218073575061,native,verified_mad,significant
98.0,244.0,0.014000000000010004,0.5160314960633609,555,1849613,1851613,462.40325,500.0,-0.5909374952316284,0.19459124116301535,False,True,True,significant_er,True,462.40325,12.5,14.5,26.5,17.0,26.5,14.0,4.5,-3.5799999237060547,0.7793750166893005,2.9890624284744263,4.359374940395355,1.5109374523162842,2.2796874046325684,4.359374940395355,1.458442252281869,3.8006555780881572,0.19459124116301535,15.36072441189885,22.402729507970847,11.715262161891454,native,verified_mad,significant
55.0,145.0,0.01397705078125,0.9983607700885723,352,1261963,1263963,315.49075,500.0,-0.21656249463558197,0.13714049072116613,False,True,True,significant_er,True,315.49075,14.0,15.75,28.0,19.0,28.0,14.0,5.0,-1.6034375429153442,0.12281250208616257,1.3868750482797623,1.7262500450015068,0.7437500357627869,1.675625041127205,1.7262500450015068,1.2447048111094758,3.4746511074705344,0.13714049072116613,10.112805058424028,12.587457110032632,12.218310087092247,native,verified_mad,significant
2.0,2.0,0.0137481689453125,0.9998668323862396,27,378744,380744,94.686,500.0,-0.023749999701976776,0.1403836861744523,False,True,True,significant_er,True,94.686,17.75,19.5,31.5,22.5,31.5,13.75,4.75,-0.44718751311302185,0.25718748569488525,0.4234375134110451,0.7043749988079071,0.22343751788139343,0.41312501206994057,0.7043749988079071,1.6634685791859602,3.2455595297227426,0.1403836861744523,3.016287183717678,5.017498955915667,2.942827783824949,native,verified_mad,significant
58.0,148.0,0.013500000000021828,0.9985733634327658,358,1273954,1275962,318.4885,502.0,-0.07968749850988388,0.14084700927883387,False,True,True,significant_er,True,318.4885,17.0,19.0,30.5,22.5,30.5,13.5,5.5,-2.2381250858306885,0.24156250059604645,2.1584375873208046,2.479687586426735,1.2121875286102295,1.9453125894069672,2.479687586426735,1.1488345092732966,2.993504198873557,0.14084700927883387,15.324695912057035,17.605539507890537,13.811529256938961,native,verified_mad,significant
46.0,136.0,0.01325000000002774,0.9981057471285264,339,1235964,1237964,308.991,500.0,-0.1368750035762787,0.11814467424452305,False,True,True,significant_er,True,308.991,16.0,18.0,29.25,22.75,29.25,13.25,6.75,-1.7653125524520874,-0.4090625047683716,1.6284375488758087,1.3562500476837158,0.89781254529953,1.1287500262260437,1.3562500476837158,0.8328535832522423,3.571796773810578,0.12092456868588923,13.46655660278433,11.215669920698073,9.334331629150217,native,verified_mad,significant
11.0,18.0,0.012997863769541596,0.6981395577564149,55,434738,436738,108.6845,500.0,-0.1496874988079071,0.1445535002209246,False,True,True,significant_er,True,108.6845,13.0,17.75,26.0,22.0,26.0,13.0,9.0,-1.380312442779541,0.04593750089406967,1.230624943971634,1.4262499436736107,0.6974999308586121,1.125937432050705,1.4262499436736107,1.1589639480820453,4.341964924363495,0.1445535002209246,8.513283608427606,9.86658878196542,7.789070692372772,native,verified_mad,significant
84.0,175.0,0.01274999999998272,0.778011173183303,418,1575618,1577618,393.9045,500.0,0.3187499940395355,0.162159375,False,True,True,significant_er,True,393.9045,15.25,17.0,28.0,20.5,28.0,12.75,5.25,-0.5746874809265137,0.5450000166893005,0.8934374749660492,1.1196874976158142,0.5868749804794788,0.9431249797344208,1.1196874976158142,1.2532354294388228,3.339882971841636,0.162159375,5.509625792317276,6.904858245881956,5.816037338170678,native,verified_mad,significant
80.0,171.0,0.012481689453125,0.9985351562509082,402,1543618,1545618,385.9045,500.0,-0.171875,0.09775893263965844,False,True,True,significant_er,True,385.9045,13.25,15.75,25.75,19.75,25.75,12.5,6.5,-1.9418749809265137,-0.41593751311302185,1.7699999809265137,1.5259374678134918,0.9246875047683716,1.5153124928474426,1.5259374678134918,0.862111573026534,3.9655725051285264,0.12092456868588923,14.637223850880323,12.618920078823937,12.531055593703064,native,verified_mad,significant
8.0,8.0,0.012249999999994543,0.9997708592772633,39,402750,404741,100.6875,497.75,0.12843750417232513,0.12694763096496461,False,True,True,significant_er,True,100.6875,14.0,16.0,26.25,20.5,26.25,12.25,6.5,-0.7484375238418579,0.04281250014901161,0.876875028014183,0.7912500239908695,0.556562528014183,0.7325000241398811,0.7912500239908695,0.902352101168596,3.8425206149455717,0.12694763096496461,6.907376067980234,6.232885308503638,5.770096051197983,native,verified_mad,significant
0.0,0.0,0.01224517822265625,0.9996063855234045,19,362744,364744,90.686,500.0,-0.08437500149011612,0.12648431467817864,False,True,True,significant_er,True,90.686,18.0,20.0,30.25,23.25,30.25,12.25,5.25,-0.503125011920929,0.07249999791383743,0.41875001043081284,0.5756250098347664,0.255312517285347,0.32250000536441803,0.5756250098347664,1.3746268549165157,2.869490906545639,0.12648431467817864,3.310687269771455,4.550959629258082,2.5497233090519837,native,verified_mad,significant
43.0,133.0,0.012237548828125,0.9989835778065674,336,1229964,1231964,307.491,500.0,-0.2356249988079071,0.14223694545328616,False,True,True,significant_er,True,307.491,14.0,18.25,26.25,22.0,26.25,12.25,8.0,-1.7859375476837158,-0.21875,1.5503125488758087,1.5671875476837158,0.8315625190734863,1.4531250596046448,1.5671875476837158,1.010884901125353,4.147208894384924,0.14223694545328616,10.899506762713536,11.018146816140789,10.21622796365438,native,verified_mad,significant
12.0,19.0,0.012000000000000455,0.5615365940735665,56,436738,438737,109.1845,499.75,-0.2150000035762787,0.11351155366301537,False,True,True,significant_er,True,109.1845,12.5,14.0,24.5,16.25,24.5,12.0,3.75,-0.675000011920929,0.3096874952316284,0.46000000834465027,0.9846875071525574,0.2615625262260437,0.48656250536441803,0.9846875071525574,2.140624976716936,5.426295625686539,0.12092456868588923,3.8040243876290787,8.142989616199154,4.023686093338908,native,verified_mad,significant
18.0,95.0,0.011992675781243634,0.9993286542558438,231,1019971,1021971,254.99275,500.0,-0.08624999970197678,0.1320440622238442,False,True,True,significant_er,True,254.99275,14.75,18.75,26.75,21.75,26.75,12.0,7.0,-0.6646875143051147,0.2084375023841858,0.578437514603138,0.8731250166893005,0.2981250286102295,0.5587500110268593,0.8731250166893005,1.5094543397454878,3.311822693650455,0.1320440622238442,4.3806401049867505,6.61237621733538,4.231542120232965,native,verified_mad,significant
56.0,146.0,0.011862060546832254,0.27641587256314204,353,1263963,1265963,315.99075,500.0,-0.02656250074505806,0.17096230962797998,False,True,True,significant_er,True,315.99075,15.5,17.5,37.5,20.75,37.5,22.0,5.25,-1.0918749570846558,0.3321875035762787,1.0653124563395977,1.4240624606609344,0.6181249618530273,1.0659374576061964,1.4240624606609344,1.3367556646751302,1.8335902638010928,0.17096230962797998,6.231270849450707,8.329686606128243,6.234926633394893,native,verified_mad,significant
1.0,1.0,0.011249877929685681,0.9996800034704721,22,368744,370744,92.186,500.0,-0.009999999776482582,0.1199979362849146,False,True,True,significant_er,True,92.186,18.25,20.5,29.5,24.0,29.5,11.25,5.75,-0.7309374809265137,0.05781250074505806,0.7209374811500311,0.7887499816715717,0.4137499928474426,0.49562497437000275,0.7887499816715717,1.0940615549816703,3.246066869481172,0.12092456868588923,5.9618776315235085,6.522661112155048,4.098629250912826,native,verified_mad,significant
13.0,20.0,0.0112457275390625,0.9996202256940909,57,438737,440738,109.68425,500.25,0.046875,0.06486374993096106,False,True,True,significant_er,True,109.68425,14.5,16.75,25.75,20.0,25.75,11.25,5.5,-0.6628124713897705,0.15812499821186066,0.7096874713897705,0.8209374696016312,0.41624997556209564,0.6878124717622995,0.8209374696016312,1.1567591407440256,3.702231645527311,0.12092456868588923,5.868844347365321,6.78883934441874,5.6879464548593495,native,verified_mad,significant
39.0,128.0,0.01123046875,0.9982638888872748,331,1219964,1221964,304.991,500.0,0.015312500298023224,0.10934175066277384,False,True,True,significant_er,True,304.991,14.0,18.5,25.25,19.75,25.25,11.25,5.75,-0.5724999904632568,0.6090624928474426,0.5878124907612801,1.1815624833106995,0.3740624934434891,0.5118749886751175,1.1815624833106995,2.0101010133017922,4.173817441996114,0.12092456868588923,4.860984803577574,9.771070479315894,4.233010663075026,native,verified_mad,significant
52.0,142.0,0.01123046875,0.9982638888872748,349,1255963,1257963,313.99075,500.0,0.18062500655651093,0.04494132487177849,False,True,True,significant_er,True,313.99075,15.5,17.75,26.75,23.25,26.75,11.25,7.75,-2.3656249046325684,-0.25999999046325684,2.5462499111890793,2.1056249141693115,1.4618749022483826,1.8856249153614044,2.1056249141693115,0.8269513942510068,4.322856817290967,0.12092456868588923,21.056514311853014,17.412713868253128,15.593397899639887,native,verified_mad,significant
14.0,22.0,0.01074664306639761,0.9993926665892321,60,444737,446737,111.18425,500.0,0.23093749582767487,0.13528727562725543,False,True,True,significant_er,True,111.18425,12.5,15.5,23.25,18.0,23.25,10.75,5.5,-0.5406249761581421,0.44437500834465027,0.771562471985817,0.9849999845027924,0.44843747466802597,0.6121874749660492,0.9849999845027924,1.2766302409286943,3.8850750115059025,0.13528727562725543,5.703141469946013,7.280802868827606,4.525092785908063,native,verified_mad,significant
54.0,144.0,0.010249755859376819,0.9995714387770848,351,1259963,1261963,314.99075,500.0,-0.13562500476837158,0.06671700265109538,False,True,True,significant_er,True,314.99075,15.75,18.25,26.0,21.25,26.0,10.25,5.5,-1.0459375381469727,-0.1681250035762787,0.9103125333786011,0.877812534570694,0.4831250309944153,0.8393750339746475,0.877812534570694,0.9642979772152711,3.9176757050822806,0.12092456868588923,7.527936988083928,7.259174410213352,6.9413109601820295,native,verified_mad,significant
35.0,123.0,0.009304443359326342,0.24197306683615363,321,1199965,1201965,299.99125,500.0,-0.08656249940395355,0.11073168131411075,False,True,True,significant_er,True,299.99125,15.25,17.25,37.25,21.75,37.25,22.0,6.5,-1.5075000524520874,-0.0859375,1.4209375530481339,1.4215625524520874,0.8062500357627869,0.9890625476837158,1.4215625524520874,1.0004398500149516,2.0908508613764356,0.12092456868588923,11.75061088486598,11.755779391239379,8.179169530493684,native,verified_mad,significant
16.0,67.0,0.009064208984398192,0.5741880606270201,181,686734,688735,171.6835,500.25,-0.07562500238418579,0.07644656691849232,False,True,True,significant_er,True,171.6835,12.75,16.0,22.25,17.5,22.25,9.5,4.75,-0.8934375047683716,0.8924999833106995,0.8178125023841858,1.785937488079071,0.4506250023841858,0.46281251311302185,1.785937488079071,2.183798221319056,5.337693515723698,0.12092456868588923,6.762997059005569,14.769020948242368,3.8272827279228308,native,verified_mad,significant
17.0,70.0,0.00899999999998613,0.5210459363949568,188,700734,702734,175.1835,500.0,0.4087499976158142,0.10748848586082457,False,True,True,significant_er,True,175.1835,12.5,16.75,21.5,18.75,21.5,9.0,6.25,-0.8184375166893005,0.6159374713897705,1.2271875143051147,1.434374988079071,0.6700000166893005,0.8265625163912773,1.434374988079071,1.16883114549228,3.9478190511130156,0.12092456868588923,10.148372060708587,11.861733340599868,6.835356333073524,native,verified_mad,significant
29.0,117.0,0.0011081542968440772,0.025623655731150694,299,1155973,1157973,288.99325,500.0,-0.11312499642372131,0.09173587588369846,False,True,True,significant_er,True,288.99325,17.0,19.25,34.5,25.25,34.5,17.5,8.25,-1.3621875047683716,0.23343749344348907,1.2490625083446503,1.5956249982118607,0.7787500023841858,0.6025000214576721,1.5956249982118607,1.2774580836042388,2.6956866320426354,0.12092456868588923,10.329269907004466,13.19520934043286,4.982445073033188,native,verified_mad,significant
