epoch_index,stim_sample,next_stim_sample,stim_time_s_x,isi_ms,baseline_median_uv,baseline_noise_uv,baseline_noise_outlier,candidate_found,er_found,er_detection_source,er_significant,stim_time_s_y,er_start_ms,er_peak_ms,er_end_ms,er_core_end_ms,er_rebound_ms,er_full_duration_ms,er_width_ms,er_min_uv,er_max_uv,er_depth_uv,er_p2p_uv,er_core_p2p_uv,er_prominence_uv,er_rebound_change_native,er_rebound_depth_ratio,er_morphology_score,effective_noise_uv,er_depth_noise_ratio,er_p2p_noise_ratio,er_prominence_noise_ratio,amplitude_unit,er_threshold_source,er_significance_reason
272,1101971,1103971,275.49275,500.0,-0.08156249672174454,0.10563524453211576,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
273,1103971,1105971,275.99275,500.0,0.010312500409781933,0.063010499281995,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
274,1105971,1107971,276.49275,500.0,-0.020937500521540642,0.06857025088369846,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
275,1107971,1109971,276.99275,500.0,0.008437500335276127,0.08478618258442729,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
276,1109971,1111971,277.49275,500.0,0.3421874940395355,0.1315807570695877,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
277,1111971,1113971,277.99275,500.0,-0.1274999976158142,0.054207566034793854,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
278,1113971,1115971,278.49275,500.0,0.01656249910593033,0.12277780587226152,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
279,1115971,1117971,278.99275,500.0,0.06093750149011612,0.112121627154015,False,True,False,candidate_not_significant,False,278.99275,19.75,21.75,35.0,26.0,35.0,15.25,6.25,-0.8912500143051147,0.1928125023841858,0.9521875157952309,1.0840625166893005,0.5350000262260437,0.23000001907348633,1.0840625166893005,1.13849688082072,4.995900313460509,0.12092456868588923,7.8742270999420345,8.964782992157991,1.9020123170414516,native,matched_auto_manual_robust_mad,below_snr
280,1117971,1119971,279.49275,500.0,-0.09687499701976776,0.04494132487177849,False,True,False,candidate_not_significant,False,279.49275,20.25,22.75,41.75,26.25,41.75,21.5,6.0,-1.7981250286102295,0.08906249701976776,1.7012500315904617,1.8871875256299973,0.9303125143051147,0.15812504291534424,1.8871875256299973,1.1092946307637723,5.140915410513332,0.12092456868588923,14.068688026579514,15.606320089775226,1.307633714419822,native,matched_auto_manual_robust_mad,below_snr
281,1119971,1121971,279.99275,500.0,-0.14124999940395355,0.07505661969780922,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
282,1121971,1123971,280.49275,500.0,1.7374999523162842,0.17374218749999998,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
283,1123971,1125971,280.99275,500.0,0.21312500536441803,0.1357505545467138,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
284,1125971,1127971,281.49275,500.0,0.03687499836087227,0.13204405808150768,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
285,1127971,1129971,281.99275,500.0,-0.1887499988079071,0.12138786969780921,False,True,False,candidate_not_significant,False,281.99275,20.25,22.0,33.25,26.75,33.25,13.0,6.5,-1.1659375429153442,0.1381250023841858,0.9771875441074371,1.30406254529953,0.5375000238418579,0.20906251668930054,1.30406254529953,1.33450590233491,6.487222148035786,0.12138786969780921,8.050125161106385,10.742939542031237,1.7222686023715075,native,matched_auto_manual_robust_mad,below_snr
286,1129971,1131971,282.49275,500.0,-0.06343749910593033,0.13760381106399,False,True,False,candidate_not_significant,False,282.49275,21.75,23.5,32.75,26.25,32.75,11.0,4.5,-0.9668750166893005,0.06437499821186066,0.9034375175833702,1.0312500149011612,0.6150000095367432,0.051562488079071045,1.0312500149011612,1.141473532845614,8.42891816907622,0.13760381106399,6.565497791069493,7.4943419584621696,0.37471700587633366,native,matched_auto_manual_robust_mad,below_snr
287,1131971,1133971,282.99275,500.0,-0.20499999821186066,0.04540462588369846,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
288,1133971,1135971,283.49275,500.0,-0.12343750149011612,0.10331867733746766,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
289,1135971,1137971,283.99275,500.0,-0.05062500014901161,0.12926418020948766,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
290,1137971,1139971,284.49275,500.0,-0.10718750208616257,0.12555767822116612,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
291,1139971,1141971,284.99275,500.0,-0.21312500536441803,0.06347378510534762,False,True,True,significant_er,True,284.99275,18.25,20.25,35.5,24.25,35.5,17.25,6.0,-1.152500033378601,0.3096874952316284,0.939375028014183,1.4621875286102295,0.6006250381469727,0.45218753814697266,1.4621875286102295,1.5565535435844615,4.313911277221249,0.12092456868588923,7.768272719287353,12.091732428737231,3.7394182428019587,native,matched_auto_manual_robust_mad,significant
292,1141971,1143971,285.49275,500.0,0.051874998956918716,0.12324112345352768,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
293,1143971,1145971,285.99275,500.0,-0.02968749962747097,0.1186080001104623,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
294,1145971,1147971,286.49275,500.0,-0.09437499940395355,0.14270024905416648,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
295,1147971,1149971,286.99275,500.0,0.20781250298023224,0.13065413295328615,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
296,1149971,1151972,287.49275,500.25,0.07312499731779099,0.10331869942992924,False,True,True,significant_er,True,287.49275,16.0,17.75,34.75,22.75,34.75,18.75,6.75,-0.8596875071525574,0.22218750417232513,0.9328125044703484,1.0818750113248825,0.6196875125169754,0.5125000178813934,1.0818750113248825,1.1597990015573085,1.1574214230165087,0.12092456868588923,7.714003155912839,8.946693158237638,4.238179415902249,native,matched_auto_manual_robust_mad,significant
297,1151972,1153968,287.993,499.0,-0.05531249940395355,0.1199979445695877,False,True,True,significant_er,True,287.993,18.75,20.5,37.0,23.25,37.0,18.25,4.5,-1.0206249952316284,0.296875,0.9653124958276749,1.3174999952316284,0.6065624952316284,0.614062488079071,1.3174999952316284,1.3648429922187864,4.725815126462638,0.12092456868588923,7.9827656721699585,10.895221786185857,5.0780622561007025,native,matched_auto_manual_robust_mad,significant
298,1153968,1155973,288.492,501.25,-0.08812499791383743,0.13250737013965844,False,True,False,candidate_not_significant,False,288.492,20.75,22.75,42.75,30.25,42.75,22.0,9.5,-1.191562533378601,-0.0021875000093132257,1.1034375354647636,1.1893750333692878,0.5800000429153442,0.07875001430511475,1.1893750333692878,1.0778816155355162,7.925073826020153,0.13250737013965844,8.327367257396903,8.975916072560533,0.594306673071202,native,matched_auto_manual_robust_mad,below_snr
299,1155973,1157973,288.99325,500.0,-0.11312499642372131,0.09173587588369846,False,True,True,significant_er,True,288.99325,17.0,19.25,34.5,25.25,34.5,17.5,8.25,-1.3621875047683716,0.23343749344348907,1.2490625083446503,1.5956249982118607,0.7787500023841858,0.5171874761581421,1.5956249982118607,1.2774580836042388,3.878371119341332,0.12092456868588923,10.329269907004466,13.19520934043286,4.276942905635462,native,matched_auto_manual_robust_mad,significant
300,1157973,1159971,289.49325,499.5,-0.12187500298023224,0.09451575375571847,False,True,True,significant_er,True,289.49325,17.75,19.75,33.0,26.25,33.0,15.25,8.5,-1.3221875429153442,0.03437500074505806,1.200312539935112,1.3565625436604023,0.6715625524520874,0.42625004053115845,1.3565625436604023,1.1301744325138328,4.87197506622015,0.12092456868588923,9.926126286652426,11.218254143078044,3.524925043465529,native,matched_auto_manual_robust_mad,significant
301,1159971,1161971,289.99275,500.0,-0.03218749910593033,0.11999793352335691,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
302,1161971,1163970,290.49275,499.75,-0.012187499552965164,0.12648430786058307,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
303,1163970,1165969,290.9925,499.75,0.14218750596046448,0.1362138555586338,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
304,1165969,1167971,291.49225,500.49999999999994,-0.12999999523162842,0.12926418020948766,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
305,1167971,1169968,291.99275,499.25,-0.007499999832361937,0.12463106584148481,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
306,1169968,1171967,292.492,499.75,-0.27250000834465027,0.11768139532506465,False,True,False,candidate_not_significant,False,292.492,13.5,16.0,23.25,18.25,23.25,9.75,4.75,-0.6287500262260437,-0.1706250011920929,0.35625001788139343,0.4581250250339508,0.20593753457069397,0.2521875202655792,0.4581250250339508,1.2859649180045085,4.82886380715304,0.12092456868588923,2.9460515902833606,3.7885189917357938,2.0854944781374867,native,matched_auto_manual_robust_mad,below_snr
307,1171967,1173967,292.99175,500.0,-0.010312500409781933,0.12138787384014577,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
308,1173967,1175967,293.49175,500.0,0.10406249761581421,0.14362687058150767,False,True,True,significant_er,True,293.49175,12.25,14.25,34.25,20.0,34.25,22.0,7.75,-1.0281250476837158,-0.014687499962747097,1.13218754529953,1.0134375477209687,0.7206250429153442,0.6546875536441803,1.0134375477209687,0.8951145522916479,5.318038624771498,0.14362687058150767,7.88283933720479,7.056044204109057,4.558252581801173,native,matched_auto_manual_robust_mad,significant
309,1175967,1177966,293.99175,499.75,-0.06468749791383743,0.12648431062214077,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
310,1177966,1179966,294.4915,500.0,0.0715624988079071,0.1329706849593669,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
311,1179966,1181966,294.9915,500.0,-0.1431249976158142,0.12138786969780921,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
312,1181966,1183966,295.4915,500.0,-0.14749999344348907,0.14687006603479386,False,True,True,significant_er,True,295.4915,17.0,18.25,38.25,20.5,38.25,21.25,3.5,-0.8918750286102295,0.5831249952316284,0.7443750351667404,1.475000023841858,0.41750001907348633,0.9834375306963921,1.475000023841858,1.981528066039261,6.081405723543246,0.14687006603479386,5.068255603496469,10.042890724189006,6.6959698272581525,native,matched_auto_manual_robust_mad,significant
313,1183966,1185965,295.9915,499.75,-0.13968749344348907,0.1315807570695877,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
314,1185965,1187965,296.49125,500.0,-0.078125,0.05235431227907538,False,True,True,significant_er,True,296.49125,14.0,16.5,36.5,19.25,36.5,22.5,5.25,-0.6271874904632568,0.004999999888241291,0.5490624904632568,0.6346874879673123,0.3609374761581421,0.42499999701976776,0.6321874903514981,1.1513944247368033,2.198078311142316,0.12092456868588923,4.5405371003595505,5.2486231281581945,3.5145876610379947,native,matched_auto_manual_robust_mad,significant
315,1187965,1189965,296.99125,500.0,-0.05999999865889549,0.08941931050132261,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
316,1189965,1191965,297.49125,500.0,-0.19625000655651093,0.0838595819413662,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
317,1191965,1193965,297.99125,500.0,-0.2121874988079071,0.04123480631411076,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
318,1193965,1195965,298.49125,500.0,-0.07874999940395355,0.13992037411630154,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
319,1195965,1197965,298.99125,500.0,0.4025000035762787,0.16308602120876312,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
320,1197965,1199965,299.49125,500.0,-0.11093749850988388,0.1172180611744523,False,True,True,significant_er,True,299.49125,18.0,19.5,38.0,22.0,38.0,20.0,4.0,-0.7231249809265137,0.2421875,0.6121874824166298,0.9653124809265137,0.34312498569488525,0.5446874797344208,0.9653124809265137,1.5768249248023034,4.992460154911255,0.12092456868588923,5.062556675367049,7.982765548943046,4.504357432518845,native,matched_auto_manual_robust_mad,significant
321,1199965,1201965,299.99125,500.0,-0.08656249940395355,0.11073168131411075,False,True,True,significant_er,True,299.99125,15.25,17.25,37.25,21.75,37.25,22.0,6.5,-1.5075000524520874,-0.0859375,1.4209375530481339,1.4215625524520874,0.8062500357627869,0.9159375429153442,1.4215625524520874,1.0004398500149516,1.7999535591475582,0.12092456868588923,11.75061088486598,11.755779391239379,7.574453668671432,native,matched_auto_manual_robust_mad,significant
322,1201965,1203965,300.49125,500.0,-0.037812501192092896,0.09868556504063308,False,True,True,significant_er,True,300.49125,16.5,18.5,38.5,23.75,38.5,22.0,7.25,-2.156874895095825,-0.09875000268220901,2.1190623939037323,2.058124892413616,1.1112499237060547,1.0978124141693115,2.058124892413616,0.9712431773290747,3.2253139577067844,0.12092456868588923,17.523836693667754,17.019906829353697,9.078489393011298,native,matched_auto_manual_robust_mad,significant
323,1203965,1205965,300.99125,500.0,-0.1574999988079071,0.10517193661630153,False,True,True,significant_er,True,300.99125,15.75,18.5,30.25,22.5,30.25,14.5,6.75,-2.2743749618530273,-0.27437499165534973,2.1168749630451202,1.9999999701976776,1.2087500095367432,1.5540624856948853,1.9999999701976776,0.9447889011454327,3.1805708969214685,0.12092456868588923,17.50574747588196,16.53923592146795,12.85150323530763,native,matched_auto_manual_robust_mad,significant
324,1205965,1207965,301.49125,500.0,-0.03437500074505806,0.11397487124428153,False,True,True,significant_er,True,301.49125,15.0,17.0,37.0,23.0,37.0,22.0,8.0,-1.5449999570846558,0.5331249833106995,1.5106249563395977,2.0781249403953552,0.7803124785423279,1.0293749570846558,2.0781249403953552,1.3756723213621926,2.960057785842185,0.12092456868588923,12.492291457028562,17.18529958782357,8.512537760283731,native,matched_auto_manual_robust_mad,significant
325,1207965,1209965,301.99125,500.0,-0.0703125,0.12787424955815077,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
326,1209965,1211965,302.49125,500.0,-0.18000000715255737,0.11629144810438155,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
327,1211965,1213964,302.99125,499.75,-0.04593750089406967,0.11165831371508537,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
328,1213964,1215964,303.491,500.0,0.019999999552965164,0.11443818330243229,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
329,1215964,1217964,303.991,500.0,0.04437499865889549,0.1431635585233569,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
330,1217964,1219964,304.491,500.0,-0.3453125059604645,0.1473333891391754,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
331,1219964,1221964,304.991,500.0,0.015312500298023224,0.10934175066277384,False,True,True,significant_er,True,304.991,14.0,18.5,25.25,19.75,25.25,11.25,5.75,-0.5724999904632568,0.6090624928474426,0.5878124907612801,1.1815624833106995,0.3740624934434891,0.5118749886751175,1.1815624833106995,2.0101010133017922,5.860731104252277,0.12092456868588923,4.860984803577574,9.771070479315894,4.233010663075026,native,matched_auto_manual_robust_mad,significant
332,1221964,1223964,305.491,500.0,0.4399999976158142,0.2010776320695877,False,True,True,significant_er,True,305.491,12.75,15.0,29.25,20.0,29.25,16.5,7.25,-2.5559375286102295,0.4137499928474426,2.9959375262260437,2.969687521457672,1.6340625286102295,2.3518750220537186,2.969687521457672,0.9912381334595323,4.12006811388195,0.2010776320695877,14.8994072358542,14.768860618121566,11.696353283292078,native,matched_auto_manual_robust_mad,significant
333,1223964,1225964,305.991,500.0,-0.1171875,0.1348239304304123,False,True,True,significant_er,True,305.991,14.75,16.75,36.75,21.25,36.75,22.0,6.5,-1.8471875190734863,0.10781250149011612,1.7300000190734863,1.9550000205636024,0.9353125095367432,1.3300000429153442,1.9550000205636024,1.1300578028956418,1.5787591819569977,0.1348239304304123,12.83155010798624,14.500393322776267,9.864717922622848,native,matched_auto_manual_robust_mad,significant
334,1225964,1227964,306.491,500.0,-0.02031249925494194,0.09775893816277384,False,True,True,significant_er,True,306.491,16.25,18.75,38.5,23.25,38.5,22.25,7.0,-2.6806249618530273,0.234375,2.6603124625980854,2.9149999618530273,1.577187418937683,1.7049999833106995,2.9149999618530273,1.0957359343444235,2.705679447958209,0.12092456868588923,21.99976804968765,24.105936399285092,14.099698695139171,native,matched_auto_manual_robust_mad,significant
335,1227964,1229964,306.991,500.0,-0.14218750596046448,0.14964993838369844,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
336,1229964,1231964,307.491,500.0,-0.2356249988079071,0.14223694545328616,False,True,True,significant_er,True,307.491,14.0,18.25,26.25,22.0,26.25,12.25,8.0,-1.7859375476837158,-0.21875,1.5503125488758087,1.5671875476837158,0.8315625190734863,1.1903125643730164,1.5671875476837158,1.010884901125353,4.332040063340007,0.14223694545328616,10.899506762713536,11.018146816140789,8.368518886423514,native,matched_auto_manual_robust_mad,significant
337,1231964,1233964,307.991,500.0,-0.3046875,0.07413001767396926,False,True,True,significant_er,True,307.991,16.5,18.5,35.75,22.5,35.75,19.25,6.0,-2.154062509536743,-0.11781249940395355,1.8493750095367432,2.0362500101327896,1.0068750381469727,1.201562523841858,2.0362500101327896,1.1010476510347447,1.2610432870590154,0.12092456868588923,15.293625022890389,16.83900990725966,9.936463176172312,native,matched_auto_manual_robust_mad,significant
338,1233964,1235964,308.491,500.0,0.05562499910593033,0.06764362676739692,False,True,True,significant_er,True,308.491,16.75,19.0,39.0,22.25,39.0,22.25,5.5,-1.1775000095367432,0.21437500417232513,1.2331250086426735,1.3918750137090683,0.765312522649765,0.9459375143051147,1.3918750137090683,1.128737965699953,2.559998494184469,0.12092456868588923,10.197472871255878,11.510274783981819,7.822541974594587,native,matched_auto_manual_robust_mad,significant
339,1235964,1237964,308.991,500.0,-0.1368750035762787,0.11814467424452305,False,True,True,significant_er,True,308.991,16.0,18.0,29.25,22.75,29.25,13.25,6.75,-1.7653125524520874,-0.4090625047683716,1.6284375488758087,1.3562500476837158,0.89781254529953,1.0131250619888306,1.3562500476837158,0.8328535832522423,3.7438605962473126,0.12092456868588923,13.46655660278433,11.215669920698073,8.378157333936828,native,matched_auto_manual_robust_mad,significant
340,1237964,1239964,309.491,500.0,-0.1628125011920929,0.06996018705815077,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
341,1239964,1241963,309.991,499.75,0.12125000357627869,0.16215938052311538,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
342,1241963,1243963,310.49075,500.0,0.18843750655651093,0.08154301060438156,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
343,1243963,1245963,310.99075,500.0,-0.03187499940395355,0.14548011881411074,False,True,True,significant_er,True,310.99075,14.5,16.75,36.75,20.75,36.75,22.25,6.25,-1.863124966621399,-0.0690625011920929,1.8312499672174454,1.794062465429306,1.0924999713897705,1.2071874737739563,1.794062465429306,0.9796928314245132,2.0852262592594775,0.14548011881411074,12.58763040713041,12.33201127448689,8.297954961917902,native,matched_auto_manual_robust_mad,significant
344,1245963,1247963,311.49075,500.0,-0.3540624976158142,0.15613630719780922,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
345,1247963,1249963,311.99075,500.0,0.02812499925494194,0.07598324933722615,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
346,1249963,1251963,312.49075,500.0,-0.10562500357627869,0.12138788074404,False,True,True,significant_er,True,312.49075,14.0,16.5,29.75,20.0,29.75,15.75,6.0,-2.6703124046325684,0.12718750536441803,2.5646874010562897,2.7974999099969864,1.3843748569488525,2.275937408208847,2.7974999099969864,1.0907761736751274,1.962119313241983,0.12138788074404,21.12803506689619,23.045957247542937,18.74929683473029,native,matched_auto_manual_robust_mad,significant
347,1251963,1253963,312.99075,500.0,-0.2071875035762787,0.12880086262822152,False,True,True,significant_er,True,312.99075,14.5,16.75,36.75,21.0,36.75,22.25,6.5,-2.3506250381469727,-0.4115625023841858,2.143437534570694,1.9390625357627869,1.1912500858306885,1.6831250190734863,1.9390625357627869,0.9046508258292486,2.512073848245157,0.12880086262822152,16.641484310222673,15.054732524267422,13.067653311699928,native,matched_auto_manual_robust_mad,significant
348,1253963,1255963,313.49075,500.0,0.040312498807907104,0.14362687058150767,False,True,True,significant_er,True,313.49075,13.0,15.5,35.5,20.25,35.5,22.5,7.25,-1.963437557220459,0.3659375011920929,2.003750056028366,2.329375058412552,1.1943750381469727,1.3296875357627869,2.329375058412552,1.1625077945248357,3.332165589412742,0.14362687058150767,13.951080657231518,16.218240006076307,9.257930151783086,native,matched_auto_manual_robust_mad,significant
349,1255963,1257963,313.99075,500.0,0.18062500655651093,0.04494132487177849,False,True,True,significant_er,True,313.99075,15.5,17.75,26.75,23.25,26.75,11.25,7.75,-2.3656249046325684,-0.25999999046325684,2.5462499111890793,2.1056249141693115,1.4618749022483826,1.5618749260902405,2.1056249141693115,0.8269513942510068,4.624073171503382,0.12092456868588923,21.056514311853014,17.412713868253128,12.916109133680926,native,matched_auto_manual_robust_mad,significant
350,1257963,1259963,314.49075,500.0,-0.19374999403953552,0.13528725353479384,False,True,True,significant_er,True,314.49075,15.5,18.0,38.0,21.25,38.0,22.5,5.75,-2.331249952316284,0.08968749642372131,2.1374999582767487,2.4209374487400055,1.199062466621399,1.4418749809265137,2.4209374487400055,1.1326023373080034,1.507955947243904,0.13528725353479384,15.799714329532279,17.894793378427014,10.657877540219893,native,matched_auto_manual_robust_mad,significant
351,1259963,1261963,314.99075,500.0,-0.13562500476837158,0.06671700265109538,False,True,True,significant_er,True,314.99075,15.75,18.25,26.0,21.25,26.0,10.25,5.5,-1.0459375381469727,-0.1681250035762787,0.9103125333786011,0.877812534570694,0.4831250309944153,0.7265625298023224,0.877812534570694,0.9642979772152711,3.874795766904084,0.12092456868588923,7.527936988083928,7.259174410213352,6.008394635581657,native,matched_auto_manual_robust_mad,significant
352,1261963,1263963,315.49075,500.0,-0.21656249463558197,0.13714049072116613,False,True,True,significant_er,True,315.49075,14.0,15.75,28.0,19.0,28.0,14.0,5.0,-1.6034375429153442,0.12281250208616257,1.3868750482797623,1.7262500450015068,0.7437500357627869,1.627187542617321,1.7262500450015068,1.2447048111094758,3.3955708144757115,0.13714049072116613,10.112805058424028,12.587457110032632,11.865113899334927,native,matched_auto_manual_robust_mad,significant
353,1263963,1265963,315.99075,500.0,-0.02656250074505806,0.17096230962797998,False,True,True,significant_er,True,315.99075,15.5,17.5,37.5,20.75,37.5,22.0,5.25,-1.0918749570846558,0.3321875035762787,1.0653124563395977,1.4240624606609344,0.6181249618530273,1.0090624541044235,1.4240624606609344,1.3367556646751302,1.9509107346633645,0.17096230962797998,6.231270849450707,8.329686606128243,5.902250948177871,native,matched_auto_manual_robust_mad,significant
354,1265963,1267962,316.49075,499.75,-0.44062501192092896,0.13111743396520614,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
355,1267962,1269963,316.9905,500.25,-0.08906249701976776,0.17698538295328617,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
356,1269963,1271962,317.49075,499.75,-0.3409374952316284,0.10563523762822151,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
357,1271962,1273954,317.9905,498.0,-0.016249999403953552,0.0722767473489046,False,True,True,significant_er,True,317.9905,14.5,16.0,35.0,18.0,35.0,20.5,3.5,-0.9175000190734863,0.5975000262260437,0.9012500196695328,1.51500004529953,0.5740625262260437,0.9528125189244747,1.51500004529953,1.6809986266131178,4.62242088295274,0.12092456868588923,7.452993460829274,12.528471771810556,7.879395637122161,native,matched_auto_manual_robust_mad,significant
358,1273954,1275962,318.4885,502.0,-0.07968749850988388,0.14084700927883387,False,True,True,significant_er,True,318.4885,17.0,19.0,30.5,22.5,30.5,13.5,5.5,-2.2381250858306885,0.24156250059604645,2.1584375873208046,2.479687586426735,1.2121875286102295,1.6921876072883606,2.479687586426735,1.1488345092732966,3.2616914351507633,0.14084700927883387,15.324695912057035,17.605539507890537,12.014366623421505,native,matched_auto_manual_robust_mad,significant
359,1275962,1277955,318.9905,498.25,-0.18937499821186066,0.04633125,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
360,1277955,1279955,319.48875,500.0,0.5274999737739563,0.08385953775644302,False,True,True,significant_er,True,319.48875,15.75,18.25,36.5,24.0,36.5,20.75,8.25,-2.4024999141693115,-0.038750000298023224,2.929999887943268,2.3637499138712883,1.6268749237060547,1.5040624141693115,2.3637499138712883,0.8067406157924933,3.7578004728360317,0.12092456868588923,24.22998005933902,19.547309033710995,12.438021739620408,native,matched_auto_manual_robust_mad,significant
361,1279955,1281954,319.98875,499.75,-0.08531250059604645,0.13806712588369846,False,True,True,significant_er,True,319.98875,15.0,17.5,37.0,22.0,37.0,22.0,7.0,-2.150937557220459,0.48249998688697815,2.0656250566244125,2.633437544107437,1.0862500667572021,1.6396875381469727,2.633437544107437,1.2748865219571495,1.7139256415305157,0.13806712588369846,14.961020180606948,19.073602982984717,11.876017029051301,native,matched_auto_manual_robust_mad,significant
362,1281954,1283955,320.4885,500.25,0.010937499813735485,0.13065412604939192,False,True,True,significant_er,True,320.4885,16.25,19.0,38.75,22.25,38.75,22.5,6.0,-1.809999942779541,0.5956249833106995,1.8209374425932765,2.4056249260902405,1.0784374475479126,1.3396874368190765,2.4056249260902405,1.3210914717994293,2.47733397034055,0.13065412604939192,13.937083333326168,18.412161933415163,10.253694064836704,native,matched_auto_manual_robust_mad,significant
363,1283955,1285954,320.98875,499.75,-0.2993749976158142,0.01853248232603073,False,True,True,significant_er,True,320.98875,16.0,18.5,38.5,22.75,38.5,22.5,6.75,-2.1050000190734863,0.08093749731779099,1.8056250214576721,2.1859375163912773,1.0859375,1.1362500190734863,2.1859375163912773,1.2106265090558952,2.2818981402080802,0.12092456868588923,14.93182933029863,18.076868415957854,9.396353705631006,native,matched_auto_manual_robust_mad,significant
364,1285954,1287954,321.4885,500.0,-0.062187500298023224,0.13343399425595998,False,True,True,significant_er,True,321.4885,15.75,17.75,37.75,21.5,37.75,22.0,5.75,-1.6924999952316284,0.4996874928474426,1.6303124949336052,2.192187488079071,0.9259374737739563,1.3753125071525574,2.192187488079071,1.3446425117218699,1.8495755080812897,0.13343399425595998,12.218119558095935,16.42900297111622,10.307062415551782,native,matched_auto_manual_robust_mad,significant
365,1287954,1289954,321.9885,500.0,-0.30781251192092896,0.09868552361726761,False,True,True,significant_er,True,321.9885,16.75,18.75,34.75,22.25,34.75,18.0,5.5,-2.0840625762939453,0.6312500238418579,1.7762500643730164,2.7153126001358032,1.0637500286102295,1.0618751049041748,2.7153126001358032,1.5286769890106993,3.1186537208531275,0.12092456868588923,14.688909653975786,22.454598181689896,8.781301570423429,native,matched_auto_manual_robust_mad,significant
366,1289954,1291955,322.4885,500.25,-0.012500000186264515,0.12741094164233654,False,False,False,no_morphology_candidate,False,,,,,,,,,,,,,,,,,,,,,,,,
